experiment_id,time_seconds,measured_temperature,ambient_temperature_c,true_temperature_c,device_profile,environment_profile,generation_group,secondary_errors,severity,class_name
CL_00003,0.0,63.5,22.6,63.3208,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,7.59,63.1,22.6,62.7602,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,15.18,62.5,22.6,62.2075,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,22.77,62.1,22.6,61.6624,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,30.36,61.6,22.6,61.125,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,37.95,61.1,22.6,60.595,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,45.54,60.400000000000006,22.6,60.0724,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,53.13,60.0,22.6,59.5571,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,60.72,59.400000000000006,22.6,59.049,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,68.31,59.0,22.6,58.5479,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,75.9,58.5,22.6,58.0538,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,83.49,58.1,22.6,57.5666,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,91.08,57.7,22.6,57.0862,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,98.67,57.1,22.6,56.6124,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,106.26,56.7,22.6,56.1452,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,113.85,56.300000000000004,22.6,55.6845,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,121.44,55.800000000000004,22.6,55.2301,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,129.03,55.400000000000006,22.6,54.7821,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,136.62,54.900000000000006,22.6,54.3403,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,144.2,54.400000000000006,22.6,53.9047,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,151.79,54.1,22.6,53.475,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,159.38,53.6,22.6,53.0514,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,166.97,53.300000000000004,22.6,52.6336,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,174.56,52.800000000000004,22.6,52.2216,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,182.15,52.2,22.6,51.8152,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,189.74,52.0,22.6,51.4146,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,197.33,51.6,22.6,51.0194,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,204.92,51.1,22.6,50.6297,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,212.51,50.900000000000006,22.6,50.2455,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,220.1,50.6,22.6,49.8665,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,227.69,50.1,22.6,49.4928,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,235.28,49.7,22.6,49.1242,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,242.87,49.5,22.6,48.7608,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,250.46,49.1,22.6,48.4023,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,258.05,48.7,22.6,48.0488,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,265.64,48.400000000000006,22.6,47.7002,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,273.23,48.0,22.6,47.3564,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,280.82,47.6,22.6,47.0174,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,288.41,47.5,22.6,46.683,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,296.0,47.0,22.6,46.3532,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,303.59,46.7,22.6,46.028,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,311.18,46.5,22.6,45.7073,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,318.77,46.1,22.6,45.391,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,326.36,45.800000000000004,22.6,45.0791,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,333.95,45.400000000000006,22.6,44.7714,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,341.54,45.2,22.6,44.468,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,349.13,45.0,22.6,44.1688,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
CL_00003,356.72,44.800000000000004,22.6,43.8737,school_basic,stable_room,cooling_family_0000,none,0.881068649011967,sensor_drift
